birth_date,terms_conditions,date_exp_token,type_independent_activity_id,incomes,extra_incomes,familiar_debts,is_tax_return,region_id,name,name.1,viability,is_selected
1979-06-18,1,2023-05-08 15:38:16.0,3,4000000,0,0,0,7.0,transport and storage,independent,1,0
1987-05-30,0,2023-05-09 17:36:59.0,3,2100000,0,0,0,12.0,transport and storage,independent,0,0
1964-10-20,0,,3,145000000,0,1000000,1,,transport and storage,independent,1,1
1968-08-13,0,,3,14000000,0,100000,1,,transport and storage,independent,1,1
2001-02-18,1,2023-05-18 19:38:03.0,3,3750000,0,0,0,2.0,transport and storage,independent,1,1
1985-08-15,0,,3,11300000,0,200000,0,,transport and storage,independent,1,1
1986-06-09,0,,3,70000000,0,12000000,1,,transport and storage,independent,1,1
1982-12-03,0,,3,16748916,0,0,1,,transport and storage,independent,1,1
,1,,5,10000000,1000,0,0,,association and repair activities,employee,1,0
1988-05-25,1,,5,15000000,0,0,1,1.0,association and repair activities,independent,1,0
1985-05-26,0,,5,5100000,0,0,1,,association and repair activities,independent,0,0
1989-11-25,1,,5,40000000,0,0,1,,association and repair activities,independent,1,0
1990-02-20,1,,5,20000000,0,0,1,,association and repair activities,independent,0,0
1990-03-14,1,,5,10000000,0,0,1,,association and repair activities,independent,1,0
1985-08-07,1,,5,10000000,0,0,1,,association and repair activities,independent,1,0
1982-06-07,1,,5,3000000,0,0,0,1.0,association and repair activities,independent,0,0
1962-11-04,1,,5,3000000,0,0,1,13.0,association and repair activities,independent,1,0
1990-04-19,1,2022-10-21 01:49:47.0,5,3000000,0,0,0,12.0,association and repair activities,independent,1,1
1985-04-12,1,2022-10-25 21:11:46.0,5,7000000,0,0,1,6.0,association and repair activities,independent,1,1
1958-09-21,1,2022-11-11 18:04:32.0,5,2500000,0,0,1,1.0,association and repair activities,independent,1,0
1985-01-13,1,2022-11-23 23:41:38.0,5,34000000,0,0,1,2.0,association and repair activities,independent,0,0
1974-01-12,1,2022-12-20 20:39:23.0,5,30000000,0,300000,1,13.0,association and repair activities,independent,1,1
1986-03-31,1,2023-01-05 00:09:13.0,5,3000000,0,0,0,12.0,association and repair activities,independent,1,0
1978-12-08,0,,5,8000000,0,300000,1,,association and repair activities,independent,1,1
1989-03-09,0,,5,30000000,0,200000,1,,association and repair activities,independent,1,1
1977-09-17,1,2023-01-13 15:28:49.0,5,3000000,0,0,0,26.0,association and repair activities,independent,0,0
1972-01-19,1,2023-01-14 15:18:51.0,5,6000000,0,0,1,12.0,association and repair activities,independent,1,1
1979-03-18,1,2023-01-18 14:36:28.0,5,3000000,0,0,0,26.0,association and repair activities,independent,1,1
1983-06-29,0,,5,5000000,0,5000000,0,,association and repair activities,independent,1,1
1969-03-06,1,2023-02-15 21:34:02.0,5,5000000,0,0,1,1.0,association and repair activities,independent,0,0
1985-12-07,1,2023-03-10 17:35:01.0,5,19000000,0,300000,1,1.0,association and repair activities,independent,0,1
1984-06-21,1,2023-03-10 18:31:45.0,5,6000000,0,0,1,19.0,association and repair activities,independent,1,0
1988-11-05,1,2023-03-28 15:01:24.0,5,23303299,0,800000,1,1.0,association and repair activities,independent,1,0
1994-05-10,0,,5,2000000,0,200000,0,,association and repair activities,independent,1,1
1995-04-22,1,2022-10-12 17:12:50.0,6,3000000,0,200000,0,1.0,professional scientif and technical activities,employee,0,1
1955-02-15,0,,6,22000000,500000,500000,1,,professional scientif and technical activities,employee,1,1
1982-08-24,0,,6,14000000,0,0,0,,professional scientif and technical activities,employee,1,1
1988-07-18,0,,6,30000000,0,0,0,,professional scientif and technical activities,employee,1,1
1999-09-28,1,2022-11-16 18:23:52.0,6,2600000,0,0,0,1.0,professional scientif and technical activities,employee,0,0
1975-04-03,1,2022-11-17 19:50:35.0,6,18000000,0,250000,1,1.0,professional scientif and technical activities,employee,0,0
1977-01-25,1,2023-01-18 15:13:03.0,6,5000000,0,0,1,13.0,professional scientif and technical activities,employee,1,1
1989-08-21,0,,6,29572640,0,250000,1,,professional scientif and technical activities,employee,1,1
1987-11-02,1,,6,4000000,0,0,1,13.0,professional scientif and technical activities,employee,1,1
1990-09-24,0,,6,7500000,2000000,100000,1,13.0,professional scientif and technical activities,employee,1,1
1987-08-30,1,2023-03-06 23:49:44.0,6,10000000,0,250000,1,1.0,professional scientif and technical activities,employee,0,0
1983-04-25,1,2023-03-09 14:37:24.0,6,14000000,0,0,1,6.0,professional scientif and technical activities,employee,0,0
2000-02-10,1,2023-03-09 20:44:24.0,6,3800000,0,500000,0,12.0,professional scientif and technical activities,employee,1,1
1968-04-01,0,,6,20706916,0,300000,1,,professional scientif and technical activities,employee,1,1
1988-03-24,0,,6,5200000,0,200000,1,,professional scientif and technical activities,employee,1,1
1973-10-15,1,2023-04-05 03:22:36.0,6,5327393,0,300000,0,1.0,professional scientif and technical activities,employee,0,1
1977-03-30,0,,6,7500000,0,1500000,1,1.0,professional scientif and technical activities,employee,1,1
1968-02-12,1,,6,6000000,0,1700000,1,1.0,professional scientif and technical activities,independent,1,0
1998-07-02,1,,6,5000000,0,0,0,1.0,professional scientif and technical activities,independent,1,1
1984-07-10,1,,6,10000000,0,0,1,,professional scientif and technical activities,independent,1,0
1994-08-02,1,,6,20000000,0,0,1,,professional scientif and technical activities,independent,1,0
0000-00-00,1,,6,10000000,0,0,1,,professional scientif and technical activities,independent,1,0
1982-09-10,1,,6,8000000,0,0,1,,professional scientif and technical activities,independent,1,0
1999-02-02,1,,6,5600000,0,0,0,,professional scientif and technical activities,independent,1,0
1990-08-28,0,,6,5785699,0,0,1,,professional scientif and technical activities,independent,1,0
1994-10-27,1,,6,6000000,0,0,1,,professional scientif and technical activities,independent,1,0
1986-02-13,1,,6,8500000,0,0,1,,professional scientif and technical activities,independent,1,0
1987-08-19,1,,6,3000000,0,0,1,,professional scientif and technical activities,independent,0,0
1990-04-18,1,,6,30000000,0,0,0,,professional scientif and technical activities,independent,1,0
1986-03-28,1,,6,3500000,0,0,0,,professional scientif and technical activities,independent,1,0
1983-06-23,1,,6,12000000,0,0,1,,professional scientif and technical activities,independent,1,0
1969-10-15,1,,6,20000000,0,0,1,,professional scientif and technical activities,independent,0,0
1993-12-17,1,,6,15000000,0,0,1,,professional scientif and technical activities,independent,1,1
1977-10-24,1,,6,7596000,0,200000,1,,professional scientif and technical activities,independent,1,0
1986-11-07,1,,6,9531000,0,200000,1,,professional scientif and technical activities,independent,1,1
1974-01-16,1,,6,50000000,0,0,1,,professional scientif and technical activities,independent,1,0
1983-08-09,1,,6,4200000,0,0,1,,professional scientif and technical activities,independent,1,0
1975-10-22,1,,6,30000000,0,0,1,,professional scientif and technical activities,independent,1,1
1981-04-06,1,,6,30000000,0,0,1,,professional scientif and technical activities,independent,1,0
1983-06-13,1,,6,6500000,0,0,1,,professional scientif and technical activities,independent,1,0
1994-12-06,1,,6,8000000,0,0,1,,professional scientif and technical activities,independent,1,1
1984-08-03,1,,6,5300000,0,0,1,,professional scientif and technical activities,independent,1,0
1973-09-05,1,,6,5000000,0,0,1,,professional scientif and technical activities,independent,1,0
1988-06-08,1,,6,15000000,0,0,1,,professional scientif and technical activities,independent,1,0
1986-02-10,1,,6,10000000,0,0,1,,professional scientif and technical activities,independent,1,0
1973-08-20,1,,6,3500000,0,0,0,,professional scientif and technical activities,independent,1,0
1982-08-10,1,,6,3800000,0,0,0,,professional scientif and technical activities,independent,1,0
1984-10-10,1,,6,35000000,0,0,1,,professional scientif and technical activities,independent,1,0
1978-08-02,1,,6,7000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1981-06-11,0,,6,101903667,0,100000,1,,professional scientif and technical activities,independent,1,1
1983-08-24,1,,6,7000000,0,600000,1,1.0,professional scientif and technical activities,independent,1,0
1985-09-04,1,,6,7500000,0,0,1,,professional scientif and technical activities,independent,0,0
1993-07-16,1,,6,4000000,0,0,0,1.0,professional scientif and technical activities,independent,0,0
1987-02-19,1,,6,26408635,800000,300000,1,1.0,professional scientif and technical activities,independent,0,0
1965-09-17,1,,6,4000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1996-02-17,1,,6,2500000,0,0,0,13.0,professional scientif and technical activities,independent,0,0
1991-09-10,1,,6,5000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1972-12-22,0,,6,472000000,0,1000000,1,1.0,professional scientif and technical activities,independent,1,1
1986-08-01,1,,6,6000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1978-05-06,1,,6,6000000,0,0,1,13.0,professional scientif and technical activities,independent,0,0
1982-11-20,1,,6,2600000,0,0,0,1.0,professional scientif and technical activities,independent,0,0
1992-10-05,1,,6,25000000,0,500000,1,1.0,professional scientif and technical activities,independent,0,0
1980-04-30,0,,6,5156784,0,9000000,0,,professional scientif and technical activities,independent,1,1
1979-12-27,0,,6,5047750,0,300000,0,,professional scientif and technical activities,independent,1,1
1994-08-07,1,,6,19200000,0,0,1,26.0,professional scientif and technical activities,independent,0,0
1983-06-11,1,,6,5000000,0,0,0,13.0,professional scientif and technical activities,independent,1,0
1993-12-18,1,,6,6000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1984-03-06,0,,6,7958000,0,200000,1,,professional scientif and technical activities,independent,1,1
1987-09-29,1,,6,16300000,0,1000000,1,1.0,professional scientif and technical activities,independent,1,0
1982-11-27,1,,6,6000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1977-08-25,0,,6,15228000,0,500000,1,,professional scientif and technical activities,independent,1,1
1999-12-10,0,,6,26000000,0,26000000,1,,professional scientif and technical activities,independent,1,1
1980-08-27,1,,6,30000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1981-04-23,1,,6,13000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1977-10-15,1,,6,10988888,0,500000,1,1.0,professional scientif and technical activities,independent,0,0
1988-08-18,1,,6,3800000,0,0,0,1.0,professional scientif and technical activities,independent,1,0
1969-03-24,0,,6,200000000,0,1000000,1,1.0,professional scientif and technical activities,independent,1,1
1990-09-19,0,,6,7200000,0,500000,1,,professional scientif and technical activities,independent,1,1
1984-04-19,0,,6,31903549,0,400000000,1,,professional scientif and technical activities,independent,1,1
1995-05-01,1,2022-10-12 21:31:04.0,6,20000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1977-05-22,0,,6,16000000,0,250000,1,,professional scientif and technical activities,independent,0,0
1991-11-02,0,,6,21255655,0,250000,1,,professional scientif and technical activities,independent,1,1
1984-01-14,0,,6,6000000,0,300000,1,,professional scientif and technical activities,independent,1,1
1979-01-22,0,,6,16800000,0,100000,1,,professional scientif and technical activities,independent,1,1
1992-07-12,0,,6,9500000,0,50000,1,,professional scientif and technical activities,independent,1,1
1989-03-27,1,,6,3000000,0,0,0,1.0,professional scientif and technical activities,independent,1,0
1986-10-10,0,,6,4000000,0,4000000,0,,professional scientif and technical activities,independent,1,1
1973-05-10,1,2022-10-18 18:04:50.0,6,31676797,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1971-10-25,1,2022-10-18 19:53:52.0,6,4000000,0,0,1,13.0,professional scientif and technical activities,independent,0,0
1956-08-30,1,2022-10-18 21:08:25.0,6,11000000,0,0,1,13.0,professional scientif and technical activities,independent,1,1
2006-03-24,0,,6,4000000,0,300000,0,,professional scientif and technical activities,independent,1,1
1964-07-24,1,2022-10-19 18:30:08.0,6,52076392,0,800000,1,1.0,professional scientif and technical activities,independent,1,0
1994-03-13,1,2022-10-20 00:01:02.0,6,2200000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1993-07-26,1,2022-10-20 00:36:29.0,6,2147483647,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1965-10-20,0,,6,271689671,0,2000000,1,,professional scientif and technical activities,independent,1,1
1982-03-18,1,2022-10-20 22:00:01.0,6,25577587,0,1000000,1,26.0,professional scientif and technical activities,independent,0,1
1992-02-12,1,2022-10-22 15:59:05.0,6,45000000,0,0,0,13.0,professional scientif and technical activities,independent,0,0
1983-06-18,1,2022-10-22 16:14:27.0,6,70000000,0,0,1,13.0,professional scientif and technical activities,independent,1,0
1977-01-25,1,2022-10-24 17:52:16.0,6,4500000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1970-06-13,1,2022-10-24 19:52:28.0,6,8000000,0,0,0,13.0,professional scientif and technical activities,independent,1,0
1985-01-05,0,,6,10822000,0,0,0,,professional scientif and technical activities,independent,1,1
1976-07-28,1,2022-10-25 15:54:48.0,6,10000000,0,0,1,1.0,professional scientif and technical activities,independent,1,1
1985-07-29,0,,6,21946000,0,0,1,,professional scientif and technical activities,independent,1,1
1967-03-14,0,,6,0,0,0,0,,professional scientif and technical activities,independent,1,1
1993-10-21,1,2022-10-25 19:28:10.0,6,12000000,0,0,1,13.0,professional scientif and technical activities,independent,1,0
1992-04-20,1,,6,5200000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
2001-11-29,1,2022-10-26 15:36:08.0,6,30000000,0,0,1,26.0,professional scientif and technical activities,independent,0,0
1986-10-28,1,,6,4800000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1974-07-04,0,,6,34300000,0,500000,1,,professional scientif and technical activities,independent,1,1
1998-12-24,1,,6,20000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1985-11-13,0,,6,8112000,0,300000,1,,professional scientif and technical activities,independent,1,1
1992-11-23,1,2022-10-27 13:54:38.0,6,15000000,0,0,1,26.0,professional scientif and technical activities,independent,0,0
1988-11-09,1,2022-10-27 16:27:35.0,6,19000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1979-06-16,0,,6,32000000,0,1200000,1,,professional scientif and technical activities,independent,1,1
1982-12-28,0,,6,8000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1967-10-19,1,2022-10-28 19:18:50.0,6,9000000,0,0,1,13.0,professional scientif and technical activities,independent,1,0
1987-05-15,0,,6,16000000,0,16000000,0,,professional scientif and technical activities,independent,1,1
1984-06-16,1,2022-11-01 15:37:38.0,6,30000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1972-10-25,1,2022-11-01 22:07:13.0,6,8600000,0,0,1,2.0,professional scientif and technical activities,independent,0,0
1975-11-30,1,2022-11-02 14:20:12.0,6,9575000,0,800000,1,2.0,professional scientif and technical activities,independent,1,0
1972-06-11,1,2022-11-02 20:20:55.0,6,16000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1974-11-11,1,2022-11-03 22:36:31.0,6,33000000,0,300000,1,1.0,professional scientif and technical activities,independent,0,0
1978-11-27,1,2022-11-09 22:23:43.0,6,50000000,0,700000,1,1.0,professional scientif and technical activities,independent,1,1
1988-12-01,1,2022-11-10 17:41:16.0,6,3140000,0,0,0,13.0,professional scientif and technical activities,independent,1,0
1971-04-23,1,2022-11-10 22:52:51.0,6,4648000,0,0,1,12.0,professional scientif and technical activities,independent,0,0
1971-10-11,1,2022-11-11 19:32:14.0,6,14000000,0,1500000,1,2.0,professional scientif and technical activities,independent,1,1
1965-09-03,1,2022-11-11 20:14:09.0,6,8000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1996-07-13,0,,6,5200000,0,100000,1,,professional scientif and technical activities,independent,1,1
1985-09-02,1,2022-11-16 17:42:59.0,6,5000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1993-09-10,0,,6,30000000,0,300000,1,,professional scientif and technical activities,independent,1,1
1981-05-11,1,2022-11-16 20:22:02.0,6,92030264,0,300000,1,2.0,professional scientif and technical activities,independent,1,0
1969-08-13,1,2022-11-16 21:35:27.0,6,40000000,0,250000,1,1.0,professional scientif and technical activities,independent,0,0
1979-02-19,0,,6,0,0,0,1,13.0,professional scientif and technical activities,independent,0,1
1997-01-15,1,2022-11-17 22:19:04.0,6,3400000,0,0,1,7.0,professional scientif and technical activities,independent,0,0
1983-06-28,1,2022-11-18 03:18:17.0,6,6000000,0,0,1,26.0,professional scientif and technical activities,independent,0,0
1987-07-08,0,2023-05-05 13:35:01.0,6,6500000,0,0,1,12.0,professional scientif and technical activities,independent,0,0
1990-12-07,1,2022-11-18 16:55:04.0,6,20000000,0,0,1,26.0,professional scientif and technical activities,independent,0,0
1978-09-24,1,2022-11-19 14:09:47.0,6,6000000,0,0,1,2.0,professional scientif and technical activities,independent,0,0
1986-09-14,1,2022-11-19 16:50:10.0,6,27000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1997-12-05,1,2022-11-22 18:31:30.0,6,14432000,0,0,0,1.0,professional scientif and technical activities,independent,0,0
1989-02-19,1,2022-11-23 14:26:27.0,6,4116000,0,0,1,13.0,professional scientif and technical activities,independent,1,0
1991-08-04,1,2022-11-23 20:24:58.0,6,33000000,0,0,1,2.0,professional scientif and technical activities,independent,0,0
1981-10-20,0,,6,19000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1979-06-12,0,,6,17000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1968-06-11,0,,6,6497000,0,500000,1,,professional scientif and technical activities,independent,1,1
1963-10-11,1,2022-12-01 14:46:28.0,6,12000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1992-05-12,0,,6,18000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1985-01-23,0,,6,17000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1970-10-14,0,,6,14628357,0,300000,1,,professional scientif and technical activities,independent,1,1
1964-04-03,1,2022-12-06 18:44:22.0,6,20000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1984-07-13,0,2022-12-07 02:10:14.0,6,25000000,0,300000,1,,professional scientif and technical activities,independent,0,0
1991-11-20,1,2022-12-07 14:50:50.0,6,5527000,0,0,0,2.0,professional scientif and technical activities,independent,1,0
2002-03-01,1,2022-12-12 16:29:45.0,6,6000000,0,0,0,13.0,professional scientif and technical activities,independent,1,0
1968-06-05,1,2022-12-12 18:05:44.0,6,18000000,0,300000,1,1.0,professional scientif and technical activities,independent,0,0
1983-12-13,0,,6,10000000,0,1000000,1,,professional scientif and technical activities,independent,1,1
1982-12-07,1,2022-12-21 17:37:20.0,6,10000000,0,1000000,1,2.0,professional scientif and technical activities,independent,1,0
1996-01-12,1,2022-12-21 20:52:50.0,6,15520000,0,100000,1,19.0,professional scientif and technical activities,independent,1,0
1982-04-09,0,,6,7300000,0,300000,0,,professional scientif and technical activities,independent,1,1
1989-01-20,1,2022-12-22 14:25:55.0,6,15000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1985-10-02,1,2022-12-22 14:32:03.0,6,15000000,0,0,1,13.0,professional scientif and technical activities,independent,0,0
1989-06-29,0,,6,9000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1985-04-06,0,,6,11060452,0,300000,1,,professional scientif and technical activities,independent,1,1
1985-10-17,0,2022-12-23 18:37:43.0,6,79000000,3000000,300000,1,2.0,professional scientif and technical activities,independent,1,1
1997-09-19,0,,6,7200000,0,300000,1,,professional scientif and technical activities,independent,1,1
1997-07-03,0,,6,6250000,0,300000,1,,professional scientif and technical activities,independent,1,1
1989-09-19,1,2022-12-26 16:55:39.0,6,8000000,0,0,1,37.0,professional scientif and technical activities,independent,1,0
1978-11-08,0,,6,26394676,0,2000000,1,,professional scientif and technical activities,independent,1,1
1995-10-05,1,2022-12-27 22:22:26.0,6,1400000,0,0,1,7.0,professional scientif and technical activities,independent,0,0
1969-01-13,0,,6,38251289,0,2000000,1,,professional scientif and technical activities,independent,1,1
1986-05-31,0,,6,9833333,0,300000,0,,professional scientif and technical activities,independent,1,1
1986-10-02,0,,6,45000000,0,200000,1,,professional scientif and technical activities,independent,1,1
1983-06-03,1,2023-01-03 20:38:32.0,6,15000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
1986-04-07,1,2023-04-12 15:05:03.0,6,17487955,0,500000,1,1.0,professional scientif and technical activities,independent,1,1
1986-02-12,1,2023-01-04 10:42:28.0,6,10000000,0,0,1,12.0,professional scientif and technical activities,independent,0,0
1990-09-07,0,,6,27000000,0,300000,1,,professional scientif and technical activities,independent,1,1
1980-07-02,0,,6,28397302,0,250000,1,,professional scientif and technical activities,independent,1,1
1981-12-19,0,,6,13000000,0,250000,1,,professional scientif and technical activities,independent,1,1
1982-08-12,0,,6,6903500,0,300000,1,,professional scientif and technical activities,independent,1,1
1974-12-13,1,2023-01-06 22:20:45.0,6,22000000,0,0,1,12.0,professional scientif and technical activities,independent,0,0
1974-10-04,1,2023-01-08 14:00:06.0,6,10000000,0,0,0,1.0,professional scientif and technical activities,independent,0,0
1988-10-13,1,2023-01-10 15:21:36.0,6,23161882,0,100000,1,2.0,professional scientif and technical activities,independent,1,0
1977-05-25,1,2023-01-10 22:19:02.0,6,22000000,0,1500000,1,1.0,professional scientif and technical activities,independent,1,0
1988-02-02,1,2023-01-11 20:12:30.0,6,51921945,0,0,1,26.0,professional scientif and technical activities,independent,0,0
1987-12-31,0,,6,22000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1985-12-13,0,,6,9758700,0,500000,1,,professional scientif and technical activities,independent,1,1
1995-08-20,0,,6,5900000,0,100000,1,,professional scientif and technical activities,independent,1,1
1954-07-11,1,2023-01-16 16:59:56.0,6,4000000,0,0,0,2.0,professional scientif and technical activities,independent,1,1
1969-08-06,1,2023-01-16 21:54:39.0,6,13000000,0,100000,1,2.0,professional scientif and technical activities,independent,1,0
1980-09-21,1,2023-01-17 17:00:31.0,6,25000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1985-05-16,1,2023-01-17 18:15:41.0,6,6000000,3500000,300000,1,1.0,professional scientif and technical activities,independent,0,0
1986-02-26,1,2023-01-17 20:09:46.0,6,2320000,0,500000,0,2.0,professional scientif and technical activities,independent,0,0
1993-04-29,1,2023-01-17 20:57:04.0,6,11800000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1976-11-08,1,2023-01-18 17:21:18.0,6,23600000,0,0,1,2.0,professional scientif and technical activities,independent,0,0
1990-11-29,0,,6,15277000,0,200000,1,,professional scientif and technical activities,independent,1,1
1997-10-03,1,2023-01-20 00:29:29.0,6,5300000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1982-09-01,1,2023-01-24 23:40:42.0,6,7000000,0,50000,1,13.0,professional scientif and technical activities,independent,1,0
1978-03-31,0,,6,29000000,0,250000,1,,professional scientif and technical activities,independent,1,1
1966-06-26,0,,6,54000000,0,300000,1,,professional scientif and technical activities,independent,0,1
1985-06-10,0,,6,9500000,0,400000,1,,professional scientif and technical activities,independent,1,1
1982-02-02,0,,6,303091555,0,2000000,1,,professional scientif and technical activities,independent,1,1
1987-04-06,1,2023-01-25 22:12:20.0,6,5500000,0,500000,1,2.0,professional scientif and technical activities,independent,0,0
1990-01-15,1,2023-01-26 16:57:09.0,6,10000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1983-07-11,1,2023-01-26 20:50:58.0,6,40000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1997-02-14,0,,6,13000000,0,300000,1,,professional scientif and technical activities,independent,1,1
1991-07-28,0,,6,160000000,0,0,1,,professional scientif and technical activities,independent,1,1
1973-05-19,0,,6,10000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1971-07-03,0,,6,9000000,0,400000,1,,professional scientif and technical activities,independent,1,1
1986-11-21,1,2023-01-31 18:06:38.0,6,22300000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1987-04-08,1,2023-01-31 20:50:16.0,6,7000000,0,1000000,0,1.0,professional scientif and technical activities,independent,0,0
1973-05-04,0,,6,35000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1988-04-21,1,2023-02-01 15:28:01.0,6,10000000,0,500000,1,1.0,professional scientif and technical activities,independent,1,0
1992-02-18,0,,6,33500000,0,100000,1,,professional scientif and technical activities,independent,1,1
1988-12-22,1,2023-02-02 17:34:17.0,6,95500000,0,400000,1,2.0,professional scientif and technical activities,independent,1,1
1984-03-18,1,2023-02-02 18:59:31.0,6,8000000,0,1000000,1,2.0,professional scientif and technical activities,independent,1,0
1978-10-30,1,2023-02-02 23:11:20.0,6,50000000,0,2000000,1,12.0,professional scientif and technical activities,independent,1,0
1992-06-08,0,,6,12000000,0,200000,1,,professional scientif and technical activities,independent,1,1
1971-03-21,1,2023-02-03 13:35:32.0,6,9000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
1987-07-04,0,2023-02-04 16:25:30.0,6,13900000,0,500000,1,1.0,professional scientif and technical activities,independent,1,1
1979-04-26,0,,6,28000000,0,300000,1,,professional scientif and technical activities,independent,1,1
1960-09-09,1,2023-02-06 16:50:01.0,6,7000000,0,300000,1,13.0,professional scientif and technical activities,independent,0,0
1983-03-15,0,,6,23941600,10000000,300000,1,,professional scientif and technical activities,independent,1,1
1988-04-30,0,,6,22050000,0,100000000,1,,professional scientif and technical activities,independent,1,1
1957-10-26,1,2023-03-24 18:05:09.0,6,50000000,0,500000,1,1.0,professional scientif and technical activities,independent,1,1
2000-12-08,1,2023-02-07 22:25:09.0,6,32414000,0,2000000,1,7.0,professional scientif and technical activities,independent,0,0
1968-02-19,1,2023-02-10 19:59:05.0,6,8000000,0,0,1,12.0,professional scientif and technical activities,independent,0,0
1958-03-18,1,2023-02-11 14:13:17.0,6,4000000,0,50000,1,2.0,professional scientif and technical activities,independent,1,0
1975-07-23,1,2023-02-13 18:02:36.0,6,10000000,0,500000,1,1.0,professional scientif and technical activities,independent,0,0
1997-09-27,0,,6,100000000,0,1000000,0,,professional scientif and technical activities,independent,0,0
1993-03-03,0,,6,5912500,0,400000,0,,professional scientif and technical activities,independent,1,1
1986-01-13,0,,6,7900000,0,500000,0,,professional scientif and technical activities,independent,1,1
1982-06-25,1,2023-02-15 15:32:05.0,6,5844000,0,400000,1,2.0,professional scientif and technical activities,independent,0,0
1993-03-15,1,2023-02-15 19:21:32.0,6,10500000,4000000,1200000,1,1.0,professional scientif and technical activities,independent,0,1
1961-05-07,1,2023-02-16 14:57:19.0,6,8000000,0,0,1,37.0,professional scientif and technical activities,independent,1,0
1994-05-23,0,,6,12845713,0,800000,1,1.0,professional scientif and technical activities,independent,1,1
1990-11-25,1,2023-02-19 20:20:45.0,6,8100000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1979-04-16,1,2023-02-20 14:26:51.0,6,45000000,0,0,0,13.0,professional scientif and technical activities,independent,1,1
1991-04-30,1,2023-02-20 18:15:37.0,6,64163126,0,1000000,0,26.0,professional scientif and technical activities,independent,1,0
1984-02-26,0,,6,32000000,0,400000,1,,professional scientif and technical activities,independent,1,1
1978-08-01,0,,6,28998819,0,800000,1,,professional scientif and technical activities,independent,1,1
1994-03-18,1,2023-02-21 16:21:30.0,6,4000000,0,0,1,13.0,professional scientif and technical activities,independent,1,0
1983-12-27,0,,6,17917896,0,800000,1,,professional scientif and technical activities,independent,1,1
1975-12-05,1,2023-02-21 18:30:29.0,6,15995000,0,500000,1,1.0,professional scientif and technical activities,independent,1,0
1991-09-06,1,2023-02-22 04:03:35.0,6,18958909,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1979-08-20,1,2023-02-22 14:29:06.0,6,9000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1983-09-18,0,,6,46290000,0,250000,1,,professional scientif and technical activities,independent,1,1
1987-12-24,1,2023-02-22 16:44:15.0,6,18000000,0,0,1,37.0,professional scientif and technical activities,independent,1,0
1978-03-18,1,2023-02-22 23:54:02.0,6,4500000,0,0,0,1.0,professional scientif and technical activities,independent,0,0
1991-12-31,1,2023-02-23 17:25:41.0,6,4100000,0,700000,0,1.0,professional scientif and technical activities,independent,1,1
1984-05-14,0,,6,7349150,0,400000,0,,professional scientif and technical activities,independent,1,1
1993-02-21,1,2023-04-26 15:11:20.0,6,59000000,0,1000000,1,2.0,professional scientif and technical activities,independent,1,0
